Open,Close,High,Low,Volume,Date
2110.798,2110.798,2110.798,2110.798,,05/25/18
2117.732,2117.732,2117.732,2117.732,,05/24/18
2122.895,2122.895,2122.895,2122.895,,05/23/18
2128.778,2128.778,2128.778,2128.778,,05/22/18
2130.719,2130.719,2130.719,2130.719,,05/21/18
2120.796,2120.796,2120.796,2120.796,,05/18/18
2125.557,2125.557,2125.557,2125.557,,05/17/18
2122.974,2122.974,2122.974,2122.974,,05/16/18
2119.98,2119.98,2119.98,2119.98,,05/15/18
2136.094,2136.094,2136.094,2136.094,,05/14/18
2131.956,2131.956,2131.956,2131.956,,05/11/18
2123.528,2123.528,2123.528,2123.528,,05/10/18
2109.838,2109.838,2109.838,2109.838,,05/09/18
2095.071,2095.071,2095.071,2095.071,,05/08/18
2096.863,2096.863,2096.863,2096.863,,05/07/18
2089.436,2089.436,2089.436,2089.436,,05/04/18
2071.367,2071.367,2071.367,2071.367,,05/03/18
2076.694,2076.694,2076.694,2076.694,,05/02/18
2083.77,2083.77,2083.77,2083.77,,05/01/18
2086.514,2086.514,2086.514,2086.514,,04/30/18
2096.046,2096.046,2096.046,2096.046,,04/27/18
2092.444,2092.444,2092.444,2092.444,,04/26/18
2076.738,2076.738,2076.738,2076.738,,04/25/18
2081.517,2081.517,2081.517,2081.517,,04/24/18
2097.223,2097.223,2097.223,2097.223,,04/23/18
2099.735,2099.735,2099.735,2099.735,,04/20/18
2115.927,2115.927,2115.927,2115.927,,04/19/18
2123.766,2123.766,2123.766,2123.766,,04/18/18
2116.429,2116.429,2116.429,2116.429,,04/17/18
2099.817,2099.817,2099.817,2099.817,,04/16/18
2088.982,2088.982,2088.982,2088.982,,04/13/18
2090.895,2090.895,2090.895,2090.895,,04/12/18
2082.572,2082.572,2082.572,2082.572,,04/11/18
2090.11,2090.11,2090.11,2090.11,,04/10/18
2061.187,2061.187,2061.187,2061.187,,04/09/18
2052.777,2052.777,2052.777,2052.777,,04/06/18
2080.694,2080.694,2080.694,2080.694,,04/05/18
2061.309,2061.309,2061.309,2061.309,,04/04/18
2048.797,2048.797,2048.797,2048.797,,04/03/18
2038.539,2038.539,2038.539,2038.539,,04/02/18
2066.845,2066.845,2066.845,2066.845,,03/30/18
2065.529,2065.529,2065.529,2065.529,,03/29/18
2047.75,2047.75,2047.75,2047.75,,03/28/18
2055.548,2055.548,2055.548,2055.548,,03/27/18
2069.13,2069.13,2069.13,2069.13,,03/26/18
2036.554,2036.554,2036.554,2036.554,,03/23/18
2072.941,2072.941,2072.941,2072.941,,03/22/18
2109.18,2109.18,2109.18,2109.18,,03/21/18
2110.914,2110.914,2110.914,2110.914,,03/20/18
2110.4,2110.4,2110.4,2110.4,,03/19/18
2134.047,2134.047,2134.047,2134.047,,03/16/18
2133.347,2133.347,2133.347,2133.347,,03/15/18
2134.511,2134.511,2134.511,2134.511,,03/14/18
2144.602,2144.602,2144.602,2144.602,,03/13/18
2154.259,2154.259,2154.259,2154.259,,03/12/18
2149.321,2149.321,2149.321,2149.321,,03/09/18
2125.28,2125.28,2125.28,2125.28,,03/08/18
2115.982,2115.982,2115.982,2115.982,,03/07/18
2117.769,2117.769,2117.769,2117.769,,03/06/18
2106.584,2106.584,2106.584,2106.584,,03/05/18
2089.843,2089.843,2089.843,2089.843,,03/02/18
2089.977,2089.977,2089.977,2089.977,,03/01/18
2117.993,2117.993,2117.993,2117.993,,02/28/18
2140.569,2140.569,2140.569,2140.569,,02/27/18
2159.668,2159.668,2159.668,2159.668,,02/26/18
2140.905,2140.905,2140.905,2140.905,,02/23/18
2117.171,2117.171,2117.171,2117.171,,02/22/18
2118.357,2118.357,2118.357,2118.357,,02/21/18
2126.216,2126.216,2126.216,2126.216,,02/20/18
2135.944,2135.944,2135.944,2135.944,,02/19/18
2137.911,2137.911,2137.911,2137.911,,02/16/18
2130.942,2130.942,2130.942,2130.942,,02/15/18
2105.855,2105.855,2105.855,2105.855,,02/14/18
2080.676,2080.676,2080.676,2080.676,,02/13/18
2075.914,2075.914,2075.914,2075.914,,02/12/18
2050.899,2050.899,2050.899,2050.899,,02/09/18
2045.014,2045.014,2045.014,2045.014,,02/08/18
2101.075,2101.075,2101.075,2101.075,,02/07/18
2098.847,2098.847,2098.847,2098.847,,02/06/18
2103.636,2103.636,2103.636,2103.636,,02/05/18
2171.541,2171.541,2171.541,2171.541,,02/02/18
2212.527,2212.527,2212.527,2212.527,,02/01/18
2213.238,2213.238,2213.238,2213.238,,01/31/18
2214.11,2214.11,2214.11,2214.11,,01/30/18
2234.222,2234.222,2234.222,2234.222,,01/29/18
2248.93,2248.93,2248.93,2248.93,,01/26/18
2234.379,2234.379,2234.379,2234.379,,01/25/18
2232.301,2232.301,2232.301,2232.301,,01/24/18
2230.053,2230.053,2230.053,2230.053,,01/23/18
2221.012,2221.012,2221.012,2221.012,,01/22/18
2207.404,2207.404,2207.404,2207.404,,01/19/18
2196.728,2196.728,2196.728,2196.728,,01/18/18
2199.93,2199.93,2199.93,2199.93,,01/17/18
2188.391,2188.391,2188.391,2188.391,,01/16/18
2193.946,2193.946,2193.946,2193.946,,01/15/18
2185.312,2185.312,2185.312,2185.312,,01/12/18
2171.778,2171.778,2171.778,2171.778,,01/11/18
2162.285,2162.285,2162.285,2162.285,,01/10/18
2161.781,2161.781,2161.781,2161.781,,01/09/18
2157.96,2157.96,2157.96,2157.96,,01/08/18
2156.6,2156.6,2156.6,2156.6,,01/05/18
2142.752,2142.752,2142.752,2142.752,,01/04/18
2125.648,2125.648,2125.648,2125.648,,01/03/18
2116.042,2116.042,2116.042,2116.042,,01/02/18
2103.471,2103.471,2103.471,2103.471,,01/01/18
2103.448,2103.448,2103.448,2103.448,,12/29/17
2106.893,2106.893,2106.893,2106.893,,12/28/17
2103.189,2103.189,2103.189,2103.189,,12/27/17
2099.309,2099.309,2099.309,2099.309,,12/26/17
2099.941,2099.941,2099.941,2099.941,,12/25/17
2099.589,2099.589,2099.589,2099.589,,12/22/17
2100.775,2100.775,2100.775,2100.775,,12/21/17
2095.445,2095.445,2095.445,2095.445,,12/20/17
2096.341,2096.341,2096.341,2096.341,,12/19/17
2104.024,2104.024,2104.024,2104.024,,12/18/17
2085.541,2085.541,2085.541,2085.541,,12/15/17
2077.551,2077.551,2077.551,2077.551,,12/14/17
2084.365,2084.365,2084.365,2084.365,,12/13/17
2083.432,2083.432,2083.432,2083.432,,12/12/17
2081.243,2081.243,2081.243,2081.243,,12/11/17
2073.46,2073.46,2073.46,2073.46,,12/08/17
2063.579,2063.579,2063.579,2063.579,,12/07/17
2058.22,2058.22,2058.22,2058.22,,12/06/17
2063.644,2063.644,2063.644,2063.644,,12/05/17
2069.993,2069.993,2069.993,2069.993,,12/04/17
2069.374,2069.374,2069.374,2069.374,,12/01/17
2077.36,2077.36,2077.36,2077.36,,11/30/17
2066.223,2066.223,2066.223,2066.223,,11/29/17
2066.551,2066.551,2066.551,2066.551,,11/28/17
2055.77,2055.77,2055.77,2055.77,,11/27/17
2059.542,2059.542,2059.542,2059.542,,11/24/17
2053.281,2053.281,2053.281,2053.281,,11/23/17
2050.063,2050.063,2050.063,2050.063,,11/22/17
2047.148,2047.148,2047.148,2047.148,,11/21/17
2035.729,2035.729,2035.729,2035.729,,11/20/17
2033.177,2033.177,2033.177,2033.177,,11/17/17
2035.81,2035.81,2035.81,2035.81,,11/16/17
2021.029,2021.029,2021.029,2021.029,,11/15/17
2031.881,2031.881,2031.881,2031.881,,11/14/17
2035.715,2035.715,2035.715,2035.715,,11/13/17
2040.252,2040.252,2040.252,2040.252,,11/10/17
2042.364,2042.364,2042.364,2042.364,,11/09/17
2050.704,2050.704,2050.704,2050.704,,11/08/17
2046.78,2046.78,2046.78,2046.78,,11/07/17
2046.795,2046.795,2046.795,2046.795,,11/06/17
2045.468,2045.468,2045.468,2045.468,,11/03/17
2043.243,2043.243,2043.243,2043.243,,11/02/17
2041.17,2041.17,2041.17,2041.17,,11/01/17
2036.804,2036.804,2036.804,2036.804,,10/31/17
2034.592,2034.592,2034.592,2034.592,,10/30/17
2034.601,2034.601,2034.601,2034.601,,10/27/17
2025.686,2025.686,2025.686,2025.686,,10/26/17
2023.481,2023.481,2023.481,2023.481,,10/25/17
2031.384,2031.384,2031.384,2031.384,,10/24/17
2030.062,2030.062,2030.062,2030.062,,10/23/17
2035.58,2035.58,2035.58,2035.58,,10/20/17
2033.285,2033.285,2033.285,2033.285,,10/19/17
2030.438,2030.438,2030.438,2030.438,,10/18/17
2027.362,2027.362,2027.362,2027.362,,10/17/17
2029.889,2029.889,2029.889,2029.889,,10/16/17
2028.009,2028.009,2028.009,2028.009,,10/13/17
2023.643,2023.643,2023.643,2023.643,,10/12/17
2024.542,2024.542,2024.542,2024.542,,10/11/17
2021.555,2021.555,2021.555,2021.555,,10/10/17
2013.116,2013.116,2013.116,2013.116,,10/09/17
2014.018,2014.018,2014.018,2014.018,,10/06/17
2016.148,2016.148,2016.148,2016.148,,10/05/17
2010.946,2010.946,2010.946,2010.946,,10/04/17
2009.634,2009.634,2009.634,2009.634,,10/03/17
2004.675,2004.675,2004.675,2004.675,,10/02/17
2000.553,2000.553,2000.553,2000.553,,09/29/17
1992.362,1992.362,1992.362,1992.362,,09/28/17
1988,1988,1988,1988,,09/27/17
1983.252,1983.252,1983.252,1983.252,,09/26/17
1989.076,1989.076,1989.076,1989.076,,09/25/17
1994.581,1994.581,1994.581,1994.581,,09/22/17
1990.327,1990.327,1990.327,1990.327,,09/21/17
1998.687,1998.687,1998.687,1998.687,,09/20/17
1996.094,1996.094,1996.094,1996.094,,09/19/17
1990.584,1990.584,1990.584,1990.584,,09/18/17
1987.723,1987.723,1987.723,1987.723,,09/15/17
1983.418,1983.418,1983.418,1983.418,,09/14/17
1986.74,1986.74,1986.74,1986.74,,09/13/17
1988.277,1988.277,1988.277,1988.277,,09/12/17
1981.97,1981.97,1981.97,1981.97,,09/11/17
1964.521,1964.521,1964.521,1964.521,,09/08/17
1964.573,1964.573,1964.573,1964.573,,09/07/17
1959.146,1959.146,1959.146,1959.146,,09/06/17
1954.637,1954.637,1954.637,1954.637,,09/05/17
1963.32,1963.32,1963.32,1963.32,,09/04/17
1965.794,1965.794,1965.794,1965.794,,09/01/17
1959.743,1959.743,1959.743,1959.743,,08/31/17
1947.533,1947.533,1947.533,1947.533,,08/30/17
1945.05,1945.05,1945.05,1945.05,,08/29/17
1946.279,1946.279,1946.279,1946.279,,08/28/17
1944.564,1944.564,1944.564,1944.564,,08/25/17
1939.65,1939.65,1939.65,1939.65,,08/24/17
1942.149,1942.149,1942.149,1942.149,,08/23/17
1945.176,1945.176,1945.176,1945.176,,08/22/17
1932.224,1932.224,1932.224,1932.224,,08/21/17
1930.405,1930.405,1930.405,1930.405,,08/18/17
1936.317,1936.317,1936.317,1936.317,,08/17/17
1954.037,1954.037,1954.037,1954.037,,08/16/17
1949.233,1949.233,1949.233,1949.233,,08/15/17
1952.576,1952.576,1952.576,1952.576,,08/14/17
1937.726,1937.726,1937.726,1937.726,,08/11/17
1940.284,1940.284,1940.284,1940.284,,08/10/17
1961.876,1961.876,1961.876,1961.876,,08/09/17
1966.813,1966.813,1966.813,1966.813,,08/08/17
1971.761,1971.761,1971.761,1971.761,,08/07/17
1967.769,1967.769,1967.769,1967.769,,08/04/17
1968.716,1968.716,1968.716,1968.716,,08/03/17
1970.293,1970.293,1970.293,1970.293,,08/02/17
1970.386,1970.386,1970.386,1970.386,,08/01/17
1961.1,1961.1,1961.1,1961.1,,07/31/17
1960.316,1960.316,1960.316,1960.316,,07/28/17
1963.54,1963.54,1963.54,1963.54,,07/27/17
1961.899,1961.899,1961.899,1961.899,,07/26/17
1960.591,1960.591,1960.591,1960.591,,07/25/17
1954.836,1954.836,1954.836,1954.836,,07/24/17
1958.773,1958.773,1958.773,1958.773,,07/21/17
1963.31,1963.31,1963.31,1963.31,,07/20/17
1958.564,1958.564,1958.564,1958.564,,07/19/17
1949.658,1949.658,1949.658,1949.658,,07/18/17
1948.584,1948.584,1948.584,1948.584,,07/17/17
1948.075,1948.075,1948.075,1948.075,,07/14/17
1936.942,1936.942,1936.942,1936.942,,07/13/17
1932.86,1932.86,1932.86,1932.86,,07/12/17
1915.668,1915.668,1915.668,1915.668,,07/11/17
