date,open,close,high,low,change
2021-04-08,1675.14,1687.33,1698.46,1670.49,0.85
2021-04-07,1739.7,1673.15,1739.7,1673.15,-3.67
2021-04-06,1787.77,1736.89,1796.43,1721.95,-3.04
2021-04-05,1767.75,1791.36,1824.46,1767.75,1.99
2021-04-02,1767.75,1791.36,1824.46,1767.75,1.99
2021-04-01,1767.75,1791.36,1824.46,1767.75,1.99
2021-03-31,1687.55,1756.48,1757.19,1684.78,5.02
2021-03-30,1617.14,1672.49,1673.67,1614.54,3.4
2021-03-29,1634.02,1617.43,1667.82,1614.88,-0.86
2021-03-26,1612.12,1631.54,1656.25,1612.12,1.56
2021-03-25,1643.22,1606.48,1643.22,1569.72,-2.31
2021-03-24,1697.43,1644.55,1697.43,1644.27,-3.22
2021-03-23,1717.53,1699.18,1727.5,1699.18,-1.06
2021-03-22,1664.03,1717.43,1718.6,1664.03,3.52
2021-03-19,1642.89,1659.05,1664.19,1618.09,0.21
2021-03-18,1693.32,1655.59,1711.33,1654.66,-2.47
2021-03-17,1770.47,1697.54,1770.47,1665.77,-4.02
2021-03-16,1806.83,1768.56,1807.61,1763.25,-2.01
2021-03-15,1788.36,1804.89,1805.36,1774.33,0.96
2021-03-12,1807.61,1787.64,1815.22,1752.41,-0.64
2021-03-11,1703.22,1799.12,1801.34,1703.22,5.92
2021-03-10,1719.49,1698.63,1763.72,1696.17,-0.72
2021-03-09,1565.6,1710.9,1711.3,1555.63,9.55
2021-03-08,1579.51,1561.75,1608.25,1542.38,-1.1
2021-03-05,1594.63,1579.14,1636.23,1502.9,-0.71
2021-03-04,1720.85,1590.47,1720.85,1590.47,-8.39
2021-03-03,1866.22,1736.17,1867.19,1736.17,-7.25
2021-03-02,1909.57,1871.79,1911.41,1870.18,-1.84
2021-03-01,1834.07,1906.78,1908.71,1834.07,4.35
2021-02-26,1806.73,1827.23,1837.37,1732.75,0.39
2021-02-25,1863.19,1820.07,1907.12,1807.37,-2.22
2021-02-24,1804.24,1861.47,1881.29,1804.24,3.2
2021-02-23,1900.86,1803.83,1900.86,1726.1,-5.61
2021-02-22,2038.34,1910.98,2039.22,1903.34,-5.86
2021-02-19,1969.13,2029.92,2042.56,1942.49,2.19
2021-02-18,2087.06,1986.35,2091.87,1985.7,-5.29
2021-02-17,2139.67,2097.38,2154.04,2073.88,-1.93
2021-02-16,2185.55,2138.65,2216.28,2137.45,-2.07
2021-02-15,2166.23,2183.85,2192.41,2166.23,0.82
2021-02-12,2175.05,2166.05,2179.3,2143.95,-0.28
2021-02-11,2172.17,2172.09,2184.82,2155.75,-0.03
2021-02-10,2197.33,2172.76,2217.38,2148.67,-1.4
2021-02-09,2206.44,2203.56,2210.54,2172.99,0.09
2021-02-08,2198.22,2201.58,2221.92,2191.09,0.46
2021-02-05,2206.61,2191.53,2210.87,2164.38,-0.78
2021-02-04,2202.65,2208.69,2223.79,2193.33,0.14
2021-02-03,2177.65,2205.67,2208.98,2174.63,1.43
2021-02-02,2126.05,2174.59,2179.49,2126.05,2.49
2021-02-01,2068.14,2121.77,2129.22,2068.14,2.48
2021-01-29,2134.98,2070.38,2138.83,2070.38,-3.33
2021-01-28,2151.6,2141.7,2151.6,2002.4,-1.45
2021-01-27,2271.16,2173.31,2271.16,2100.42,-4.3
2021-01-26,2256.1,2271,2271.18,2232.82,0.69
2021-01-25,2258.52,2255.44,2334.04,2235.5,0.09
2021-01-22,2248.88,2253.45,2255.33,2214.05,-0.17
2021-01-21,2186.27,2257.31,2259.16,2182.38,3
2021-01-20,2191.58,2191.55,2220.38,2182.64,0.09
2021-01-19,2124.12,2189.6,2189.83,2124.12,3.49
2021-01-18,2097.21,2115.82,2115.85,2066.37,-0.84
2021-01-15,2229.36,2133.82,2230.21,2114.2,-4.57
2021-01-14,2267.23,2236.12,2267.23,2205.02,-1.53
2021-01-13,2248.51,2270.9,2273.15,2214.41,1.94
2021-01-12,2209.45,2227.65,2254.09,2180.88,0.58
2021-01-11,2245.18,2214.81,2245.18,2157.39,-1.31
2021-01-08,2222.56,2244.29,2286.96,2222.56,1.76
2021-01-07,2100.68,2205.4,2225.21,2100.68,5.79
2021-01-06,1931.89,2084.63,2086.3,1929.95,8.03
2021-01-05,1918.22,1929.65,1932.83,1901.53,0.63
2021-01-04,1856.1,1917.6,1942.48,1855.97,3.62
2020-12-30,1842.36,1850.66,1851.05,1836.75,0.86
2020-12-29,1883.62,1834.81,1889.21,1814.51,-2.63
2020-12-28,1856.67,1884.44,1919.16,1854.03,1.57
2020-12-23,1829.99,1855.32,1880.63,1829.99,1.76
2020-12-22,1759.51,1823.21,1844.23,1752.79,3.67
2020-12-21,1752.61,1758.69,1761.81,1696.56,0.29
2020-12-18,1685.24,1753.65,1756.51,1685.24,4.08
2020-12-17,1661.77,1684.88,1692.12,1661.77,1.49
2020-12-16,1668.23,1660.11,1679,1634.73,-0.44
2020-12-15,1597.66,1667.38,1667.38,1595.19,4.27
2020-12-14,1568.15,1599.04,1603.46,1568.15,1.78
2020-12-11,1567.15,1571.01,1589.76,1545.49,0.7
2020-12-10,1553.89,1560.1,1563.7,1530.47,0.41
2020-12-09,1602.57,1553.76,1610.12,1553.76,-2.88
2020-12-08,1563.38,1599.84,1600.95,1552.64,2.57
2020-12-07,1542.78,1559.76,1563.29,1538.91,1.34
2020-12-04,1532.24,1539.14,1540.01,1523.27,0.07
2020-12-03,1547.7,1538.02,1548.38,1531.59,-0.28
2020-12-02,1571.83,1542.36,1571.83,1508.23,-2.31
2020-12-01,1627.42,1578.87,1628.22,1576.18,-2.78
2020-11-30,1617.06,1623.94,1652.99,1590.2,0.46
2020-11-27,1591.94,1616.44,1634.63,1584.53,1.53
2020-11-26,1590.52,1592.06,1594.27,1581.69,0.43
2020-11-25,1572.05,1585.25,1586.33,1554.82,1.07
2020-11-24,1564.92,1568.47,1591.44,1549.44,0.51
2020-11-23,1527.06,1560.46,1561.03,1527.06,2.49
2020-11-20,1490.05,1522.59,1523.88,1482.47,2.02
2020-11-19,1468.15,1492.37,1494.38,1456.51,2.88
2020-11-18,1421.61,1450.53,1454.1,1421.38,2.19
2020-11-17,1412.45,1419.38,1442.58,1405.43,-0.91
2020-11-16,1426.41,1432.39,1443.35,1415,0.8
2020-11-13,1439.75,1420.96,1439.75,1420.77,-1.22
2020-11-12,1454.03,1438.5,1458.97,1437.48,-0.84
2020-11-11,1380.81,1450.7,1450.7,1376.31,4.9
2020-11-10,1422.57,1382.92,1422.57,1368.12,-3.52
2020-11-09,1421.27,1433.39,1503.56,1421.27,1.54
2020-11-06,1413.3,1411.6,1425.03,1397.32,-0.08
2020-11-05,1330.45,1412.79,1424.72,1330.45,6.44
2020-11-04,1338.86,1327.34,1342.6,1297.7,-1.31
2020-11-03,1325.7,1344.9,1352.5,1322.9,-0.47
2020-11-02,1307,1351.2,1354.9,1307,2.96
2020-10-30,1336.4,1312.4,1341.7,1299.8,-2.96
2020-10-29,1307.4,1352.4,1352.7,1307.4,3.56
2020-10-28,1313,1305.9,1319.9,1298.9,0.05
2020-10-27,1309.6,1305.2,1323.6,1304.1,-0.22
2020-10-26,1339.1,1308.1,1339.1,1303.1,-2.42
2020-10-23,1343.1,1340.6,1358,1335.4,0.59
2020-10-22,1361.1,1332.7,1361.1,1317.5,-2.14
2020-10-21,1424.1,1361.8,1430.5,1359.7,-4.48
2020-10-20,1421,1425.8,1433.5,1410,0.15
2020-10-19,0,1423.7,1433.5,1417,0.09
2020-10-16,1429.3,1422.4,1439.8,1421.2,-0.38
2020-10-15,1438.5,1427.9,1438.5,1392.7,-1.55
2020-10-14,1432.4,1450.3,1451,1425.5,1.3
2020-10-13,1419.4,1431.6,1432.2,1402.6,0.86
2020-10-12,1419.3,1419.4,1443.6,1404.5,0.46
2020-10-09,1400.5,1412.8,1419.4,1389.5,0.32
2020-10-08,1420.7,1408.3,1443,1407,0.19
2020-10-07,1340.6,1405.6,1407,1339.8,4.45
2020-10-06,1327,1345.7,1347.5,1325.8,1.58
2020-10-05,1289.6,1324.7,1327,1289.6,2.76
2020-10-02,1286.3,1289.2,1301.6,1268.9,-0.28
2020-10-01,1254.4,1292.8,1293.3,1249.1,3.27
2020-09-30,1214.3,1251.9,1252.9,1207.4,2.61
2020-09-29,1194.2,1220,1220.7,1194.2,2.45
2020-09-28,1149.2,1190.8,1196.4,1149.2,4.41
2020-09-25,1126.8,1140.5,1141.8,1114.1,1.33
2020-09-24,1142,1125.5,1142,1099.7,-2.03
2020-09-23,1134,1148.8,1149.7,1126.4,1.78
2020-09-22,1132.2,1128.7,1135.5,1122.9,-0.26
2020-09-21,1132.8,1131.6,1133.5,1111.6,-0.26
2020-09-18,1130.9,1134.6,1146.5,1127.2,0.52
2020-09-17,1165.3,1128.7,1166.5,1126.9,-3.33
2020-09-16,1149,1167.5,1169.6,1146.8,1.69
2020-09-15,1119.9,1148.1,1148.5,1119.9,2.59
2020-09-14,1096,1119.1,1119.6,1094.6,2.62
2020-09-11,1113.5,1090.5,1113.5,1089.1,-2
2020-09-10,1118.5,1112.8,1119.6,1104.9,0.33
2020-09-09,1083.4,1109.1,1109.8,1073.4,1.64
2020-09-08,1117.4,1091.2,1121,1070.2,-2.21
2020-09-07,1082.9,1115.9,1116.8,1082.9,2.58
2020-09-04,1115.3,1087.9,1120.8,1061.1,-3.5
2020-09-03,1191,1127.3,1192.6,1121.3,-5.21
2020-09-02,1191.2,1189.3,1217.4,1181.9,0.22
2020-09-01,1201.7,1186.7,1202,1178.9,-0.4
2020-08-31,1172,1191.4,1187.4,1171.3,1.66
2020-08-28,1166.5,1172,1176.1,1155.8,0.8
2020-08-27,1168.2,1162.7,1174.6,1156.1,-0.63
2020-08-26,1145.2,1170,1171.4,1145.2,2.2
2020-08-25,1144.7,1144.8,1150.7,1138.6,0.39
2020-08-24,1136.6,1140.4,1154.3,1133.9,0.59
2020-08-21,1122.7,1133.7,1136.8,1117.8,1.26
2020-08-20,1129.5,1119.6,1129.5,1112.7,-1.1
2020-08-19,1113.8,1132.1,1132.5,1111.7,1.91
2020-08-18,1110.8,1110.9,1124.2,1105.8,0.34
2020-08-17,1094.2,1107.2,1108.3,1087,1.28
2020-08-14,1107,1093.2,1107,1092,-1.17
2020-08-13,1075,1106.2,1107.6,1069.3,3.14
2020-08-12,1052.5,1072.5,1072.6,1045.4,1.87
2020-08-11,1055.1,1052.9,1076.5,1052.8,-0.18
2020-08-10,1056.3,1054.8,1063.4,1049,0.2
2020-08-07,1040.7,1052.7,1066.6,1031.4,1.25
2020-08-06,1035.2,1039.8,1049.6,1035.2,0.42
2020-08-05,1021.6,1035.4,1035.7,1013.2,1.24
2020-08-04,986.99,1022.71,1022.77,986.99,3.16
2020-08-03,966.13,991.36,993.19,966.13,2.87
2020-07-31,966.44,963.7,977.07,961.64,-0.47
2020-07-30,967.55,968.21,974.33,964.08,-0.03
2020-07-29,981.26,968.51,981.26,962.45,-1.83
2020-07-28,995.34,986.55,999.74,980.33,-0.25
2020-07-27,984.59,989.05,989.09,973.96,0.37
2020-07-24,1003.7,985.39,1003.7,972.08,-2.77
2020-07-23,1023.6,1013.4,1030.9,1013.3,-0.13
2020-07-22,1019.1,1014.8,1019.1,1010.1,-0.63
2020-07-21,1023.1,1021.3,1046.3,1017.7,0.07
2020-07-20,991.33,1020.6,1024,988.77,2.97
2020-07-17,986.09,991.2,992.14,981.56,0.52
2020-07-16,995.86,986.09,995.86,976.44,-0.94
2020-07-15,965.06,995.42,995.56,965.06,3.64
2020-07-14,982.45,960.5,982.45,940.95,-2.61
2020-07-13,966.04,986.25,999.53,966.04,2.28
2020-07-10,954.43,964.28,964.59,949.11,1.11
2020-07-09,940.13,953.66,968.07,940.13,1.63
2020-07-08,919.34,938.33,940.41,908.62,2.17
2020-07-07,904.35,918.39,919.94,904.16,1.69
2020-07-06,882.7,903.12,907.5,882.7,2.48
2020-07-03,877.54,881.24,887.26,876.85,0.7
2020-07-02,859.65,875.08,876.32,853.88,2.27
2020-07-01,838.35,855.66,856.56,838.35,2.22
2020-06-30,825.88,837.08,838.01,825.04,1.42
2020-06-29,806.22,825.33,826.82,795.99,2.43
2020-06-26,812.94,805.72,820.35,805.64,-0.69
2020-06-25,818.07,811.34,818.74,807.64,-0.84
2020-06-24,830.82,818.2,831.26,816.37,-1.68
2020-06-23,822.62,832.19,832.99,819.17,1.28
2020-06-22,824.47,821.7,825.48,816.37,-0.72
2020-06-19,815.15,827.69,829.31,815.15,1.68
2020-06-18,811.35,814.05,815.33,804.19,0.05
2020-06-17,825.94,813.64,832.58,813.64,-2.04
2020-06-16,814.2,830.62,831.55,814,2.72
2020-06-15,788.45,808.66,809.66,773.65,2.06
2020-06-12,791.97,792.35,803.71,788.82,-0.54
2020-06-11,834.03,796.66,834.03,793.99,-4.44
2020-06-10,824.91,833.66,836.04,821.12,0.58
2020-06-09,829.35,828.87,833.1,822.09,0.12
2020-06-08,823.73,827.85,829.76,817.28,0.61
2020-06-05,810.46,822.85,827.56,806.55,1.77
2020-06-04,808.9,808.52,816.77,806.22,0.13
2020-06-03,806.7,807.47,810.49,805.35,0.11
2020-06-02,788.06,806.59,814.32,788.06,2.68
2020-05-29,784.81,785.52,785.61,770.43,0.14
2020-05-28,779.77,784.44,785.18,779.77,1.49
2020-05-27,786.85,772.89,791.1,765.4,-1.86
2020-05-26,776.71,787.55,788.19,776.19,1.48
2020-05-25,762.06,776.08,776.38,762.06,1.7
2020-05-22,760.59,763.11,764.52,756.16,0.24
2020-05-21,769,761.31,770.64,757.98,-0.97
2020-05-20,773.21,768.74,778.91,765.88,-0.39
2020-05-19,759.9,771.74,771.74,755.01,1.49
2020-05-18,743.74,760.41,763.09,743.71,2.54
2020-05-15,740.14,741.58,747.32,738.51,0.7
2020-05-14,746.22,736.44,746.91,730.25,-1.12
2020-05-13,769.02,744.81,769.02,741.21,-3.09
2020-05-12,759.16,768.56,770.38,756.1,1.58
2020-05-11,754.73,756.57,758.93,746.39,0.54
2020-05-08,735,752.49,755.48,735.78,2.57
2020-05-07,731,733.66,734.65,722.88,0.27
2020-05-06,712,731.71,731.71,712.35,2.66
2020-05-05,695,712.74,714.17,695.49,3.08
2020-05-04,710,691.42,710.58,679.65,-4.12
2020-04-30,743,721.13,754.64,719.49,-1.92
2020-04-29,716,735.27,736.04,715.99,2.69
2020-04-28,702,716.01,718.12,702.01,2.34
2020-04-27,688,699.66,699.69,688.14,2.5
2020-04-24,692,682.58,692.09,681.04,-1.57
2020-04-23,673,693.5,695.95,673.9,3.08
2020-04-22,668,672.76,672.76,662.43,0.77
2020-04-21,695,667.64,695.37,664.97,-4.12
2020-04-20,692,696.35,696.56,687.19,0.88
2020-04-17,677,690.25,701.35,677.62,2.24
2020-04-16,670,675.16,682.11,668.83,0.41
2020-04-15,693,672.38,695.47,670.28,-3.29
2020-04-14,676,695.22,695.7,675.79,4.74
2020-04-09,649,663.74,664.54,649.29,2.7
2020-04-08,649,646.28,650.51,636.01,-0.27
2020-04-07,623,648,655.96,623.54,4.1
2020-04-06,604,622.5,622.93,604.14,3.89
2020-04-03,603,599.19,605.49,595.38,1.02
2020-04-02,600,593.12,601.19,589.87,-1.15
2020-04-01,609,600.04,610.05,599.54,-2.17
2020-03-31,601,613.36,618.79,601.93,2.03
2020-03-30,611,601.14,611.26,595.96,-1.89
2020-03-27,630,612.7,631.23,609.09,-2.52
2020-03-26,640,628.57,640.9,615.81,-2.12
2020-03-25,594,642.19,647.53,594.94,8.09
2020-03-24,549,594.11,595.25,549.77,9.5
2020-03-23,569,542.59,569.92,538.85,-4.87
2020-03-20,546,570.34,585.19,546.41,3.94
2020-03-19,526,548.74,549.5,520.9,4.36
2020-03-18,567,525.81,567.65,523.81,-7.18
2020-03-17,556,566.51,570.86,553.63,2.34
2020-03-16,595,553.54,595.18,532.86,-7.5
2020-03-13,600,598.45,634.66,595.97,-0.68
2020-03-12,660,602.55,660.4,594.89,-8.97
2020-03-11,691,661.9,691.49,661.9,-4.52
2020-03-10,688,693.23,722.72,686.61,0.94
2020-03-09,763,686.77,763.58,685.94,-10.2
2020-03-06,798,765.04,798.46,765.04,-4.14
2020-03-05,803,798.09,806.54,790.42,-0.41
2020-03-04,782,801.4,806.19,782.92,2.53
2020-03-03,776,781.66,804.85,776.61,1.89
2020-03-02,744,767.18,780.63,744.83,3.17
2020-02-28,766,743.62,766.87,713.46,-3.7
2020-02-27,812,772.17,812.41,758.97,-5.23
2020-02-26,824,814.77,825.02,789.76,-1.34
2020-02-25,845,825.87,852.89,825.87,-2.25
2020-02-24,882,844.9,882.25,832.65,-4.38
2020-02-21,887,883.57,894.47,883.57,-0.86
2020-02-20,894,891.21,903.62,883.2,-0.2
2020-02-19,850,893.04,893.8,850.15,5.74
2020-02-18,832,844.6,845.17,821.05,1.49
2020-02-17,826,832.21,832.65,826.14,0.76
2020-02-14,822,825.92,828.94,819.85,0.55
2020-02-13,815,821.39,823.27,807.28,0.11
2020-02-12,812,820.51,821.08,811.51,1.19
2020-02-11,799,810.87,811.64,799.69,1.96
2020-02-10,790,795.28,797.27,783.7,0.76
2020-02-07,794,789.25,794.07,786.2,-0.72
2020-02-06,778,794.95,796.95,773.92,2.26
2020-02-05,797,777.4,803.11,775.51,-2.42
2020-02-04,760,796.64,796.75,760.38,5.4
2020-02-03,732,755.82,758.53,729.82,3.33
2020-01-31,735,731.44,738.92,730.95,-0.6
2020-01-30,747,738.14,747.61,735.06,0.08
2020-01-29,724,737.56,737.96,724.73,1.74
2020-01-28,719,724.95,725.12,716.94,0.78
2020-01-27,732,719.35,732.92,716.44,-1.75
2020-01-24,726,732.13,736.03,726.3,1.03
2020-01-23,727,724.65,727.71,718.34,-0.64
2020-01-22,725,729.31,733.43,723.95,0.98
2020-01-21,723,722.21,723.77,713.67,-0.37
2020-01-20,717,724.87,725.24,717.23,1.36
2020-01-17,707,715.15,715.88,707.12,1.15
2020-01-16,709,707.03,709.18,699.79,-0.09
2020-01-15,706,707.7,707.93,703.57,0.28
2020-01-14,701,705.73,707.4,699.86,0.93
2020-01-13,692,699.21,700.96,691.24,0.93
2020-01-10,692,692.74,693.9,691.54,0.34
2020-01-09,687,690.38,693.38,687.37,0.48
2020-01-08,679,687.06,687.09,671.98,1.14
2020-01-07,674,679.33,680.59,674.71,0.73
2020-01-06,677,674.41,677.65,669.51,-0.57
2020-01-03,676,678.26,679.01,671.4,0.28
2020-01-02,670,676.35,676.57,667.86,0.58
2019-12-30,676,672.44,678.01,672.24,-0.62
2019-12-27,669,676.65,679.75,669.03,1.01
2019-12-23,663,669.86,669.9,663.37,0.96
2019-12-20,662,663.47,665.24,659.73,-0.01
2019-12-19,658,663.55,663.56,656.5,0.88
2019-12-18,656,657.77,658.05,654.5,0.32
2019-12-17,655,655.64,658.18,653.59,0.08
2019-12-16,643,655.12,655.12,641.36,2.02
2019-12-13,638,642.12,642.71,637.67,0.75
2019-12-12,633,637.32,637.76,631.75,0.74
2019-12-11,629,632.64,634.25,628.19,0.55
2019-12-10,629,629.17,629.57,625.3,-0.05
2019-12-09,628,629.47,629.47,627.23,0.17
2019-12-06,622,628.4,628.5,620.38,0.69
2019-12-05,625,624.08,626.17,623.54,-0.32
2019-12-04,620,626.06,626.2,620.44,0.85
2019-12-03,620,620.8,621.74,616.97,0.08
2019-12-02,622,620.33,626.28,618.63,-0.26
2019-11-29,624,621.95,625.01,621.1,-0.41
2019-11-28,623,624.54,625.24,622.15,0.16
2019-11-27,618,623.57,624.19,617.41,0.75
2019-11-26,615,618.91,619.71,615.83,0.72
2019-11-25,607,614.46,614.71,607.34,1.35
2019-11-22,611,606.29,611.31,603.75,-0.73
2019-11-21,614,610.74,614.73,609.26,-0.7
2019-11-20,613,615.04,615.89,609.71,0.31
2019-11-19,611,613.15,613.77,611.34,-0.12
2019-11-18,615,613.86,616.6,613.07,-0.16
2019-11-15,614,614.82,615.38,611.39,0.14
2019-11-14,610,613.98,614.17,608.46,0.92
2019-11-13,609,608.36,611.81,606.46,-0.14
2019-11-12,607,609.22,610.94,605.69,0.25
2019-11-11,601,607.73,608.57,597.5,1.12
2019-11-08,596,601,602.59,593.7,0.91
2019-11-07,584,595.57,597.66,583.77,1.55
2019-11-06,584,586.49,587.19,583.55,0.45
2019-11-05,588,583.86,588.77,578.19,-0.81
2019-11-04,583,588.62,588.65,583.68,0.73
2019-11-01,583,584.33,585.87,582.17,0.21
2019-10-31,582,583.09,584.08,579.51,0
2019-10-30,592,583.1,592.29,582.08,-1.72
2019-10-29,602,593.29,602.77,592.28,-1.78
2019-10-28,595,604.06,606.69,595.84,1.35
2019-10-25,593,596.04,596.04,589.24,0.36
2019-10-24,590,593.89,594.87,589.23,2.2
2019-10-23,577,581.13,581.13,575.22,0.78
2019-10-22,577,576.61,583.97,576.19,-0.16
2019-10-21,577,577.56,579.19,576.1,0.27
2019-10-18,579,576.02,580.62,575.81,-0.65
2019-10-17,578,579.76,579.87,574.66,0.27
2019-10-16,582,578.19,582.68,576.95,-0.21
2019-10-15,582,579.43,582.38,578.35,-0.58
2019-10-14,581,582.82,584.36,578.49,-0.01
2019-10-11,574,582.86,583.47,574.1,1.46
2019-10-10,578,574.46,578.33,571.5,-0.64
2019-10-09,576,578.15,578.98,572.25,0.23
2019-10-08,0,576.82,579.12,573.1,-0.29
2019-10-07,0,578.51,578.51,570.91,1.56
2019-10-04,0,569.61,569.61,563.44,0.66
2019-10-03,0,565.89,576.22,565.79,-1.82
2019-10-02,0,565.89,576.22,565.79,-1.82
2019-10-01,0,576.39,582.86,576.39,-0.33
2019-09-30,0,578.32,583.73,576.4,-0.34
2019-09-27,0,580.27,590.38,580.2,-1.74
2019-09-26,0,590.52,590.87,586.27,0.78
2019-09-25,0,585.93,587.87,582.32,-0.59
2019-09-24,0,589.42,598.96,589.39,-1.22
2019-09-23,0,596.68,596.83,593.11,0.25
2019-09-20,0,595.21,600.73,595.21,-0.49
2019-09-19,0,598.17,598.35,587.74,1.89
2019-09-18,0,587.07,589.39,585.63,0.15
2019-09-17,0,586.18,586.57,580.69,0.57
2019-09-16,0,582.83,583.81,576.96,0.53
2019-09-13,0,579.77,580.6,576.41,-0.01
2019-09-12,0,579.82,588.48,579.67,-0.33
2019-09-11,0,581.76,582,568.1,2.66
2019-09-10,0,566.67,573.28,566.28,-1.34
2019-09-09,0,574.34,576.69,574.13,-0.26
2019-09-06,0,575.81,576.36,573.17,0.15
2019-09-05,0,574.93,580.4,573.9,0.3
2019-09-04,0,573.21,573.45,567.82,0.13
2019-09-03,0,572.47,576.74,571.49,-0.7
2019-09-02,0,576.53,576.99,568.5,1.59
2019-08-30,0,567.51,572.35,562.46,0.93
2019-08-29,0,562.3,565.79,561.2,-0.81
2019-08-28,0,566.92,567,562.12,0.39
2019-08-27,0,564.69,567.15,559.86,0.89
2019-08-26,0,559.72,559.79,551.85,0.13
2019-08-23,0,558.99,569.01,558.93,-1.39
2019-08-22,0,566.89,574.12,565.31,-0.68
2019-08-21,0,570.79,572.78,564.52,0.76
2019-08-20,0,566.46,568.2,564.89,0.29
2019-08-19,0,564.84,565.94,555.32,1.42
2019-08-16,0,556.91,556.99,547.11,1.62
2019-08-15,0,548.04,550.68,543.53,-1.07
2019-08-14,0,553.97,563.67,553.25,-1.84
2019-08-13,0,564.36,564.49,554.86,-0.04
2019-08-12,0,564.6,569.71,563.45,-0.58
2019-08-09,0,567.88,570.6,566.85,0.17
2019-08-08,0,566.93,566.93,556.5,1.89
2019-08-07,0,556.39,558.88,548.03,1.43
2019-08-06,0,548.55,553.67,539.5,0.78
2019-08-05,0,544.33,563.47,542.74,-3.02
2019-08-02,0,561.3,566.88,559.26,-1.25
2019-08-01,0,568.38,571.33,561.32,1.32
2019-07-31,0,560.95,561.48,553.84,1.33
2019-07-30,0,553.61,563.1,552.19,-1.41
2019-07-29,0,561.55,561.62,557.94,0.33
2019-07-26,0,559.69,560.84,555.91,-0.13
2019-07-25,0,560.41,565.42,560.17,-1.62
2019-07-24,0,569.62,570.42,566.7,0.43
2019-07-23,0,567.17,567.63,564.9,-0.03
2019-07-22,0,567.36,568.8,566.4,0.05
2019-07-19,0,567.08,567.09,560.42,1.14
2019-07-18,0,560.71,562.51,557.79,-0.47
2019-07-17,0,563.37,563.37,560.35,0.36
2019-07-16,0,561.33,562.2,559.07,0.68
2019-07-15,0,557.52,559.54,556.49,-0.25
2019-07-12,0,558.91,560.35,555.95,-0.2
2019-07-11,0,560.02,561.14,558.6,-0.07
2019-07-10,0,560.44,560.86,554.43,0.39
2019-07-09,0,558.24,558.74,554.42,0.27
2019-07-08,0,556.76,558.94,554.79,0.77
2019-07-05,0,552.53,556.98,551.27,-0.8
2019-07-04,0,556.99,557.33,552.79,0.49
2019-07-03,0,554.28,556.2,548.82,1.88
2019-07-02,0,544.07,545.13,541.41,0.6
2019-07-01,0,540.85,541.69,532.69,1.57
2019-06-28,0,532.47,533.16,530.52,0.74
2019-06-27,0,528.57,532.48,525.83,-0.65
2019-06-26,0,532.03,533.37,530.09,-0.28
2019-06-25,0,533.55,534.25,531.92,-0.52
2019-06-24,0,536.34,536.88,532.12,0.33
2019-06-21,0,534.57,536.19,533.65,-0.34
2019-06-20,0,536.42,537.59,533.87,0.28
2019-06-19,0,534.9,538.01,533.21,-0.15
2019-06-18,0,535.69,536.37,525.47,1.34
2019-06-17,0,528.61,530.4,527.34,0.24
2019-06-14,0,527.32,528.84,525.5,0.58
2019-06-13,0,524.26,526.01,521.47,-0.11
2019-06-12,0,524.83,530.03,524.83,-0.96
2019-06-11,0,529.94,530.28,522.75,1.56
2019-06-07,0,521.79,523.24,515.26,1.32
2019-06-06,0,514.99,517.27,510.24,0.36
2019-06-05,0,513.15,514.59,508.77,0.98
2019-06-04,0,508.16,508.16,502.06,0.94
2019-06-03,0,503.45,504.8,501.25,0.11
2019-05-31,0,502.91,510.37,502.45,-1.47
2019-05-30,0,510.42,510.44,504.1,0.67
2019-05-29,0,507.03,513.46,506.29,-1.19
2019-05-28,0,513.16,513.16,508.88,0.87
2019-05-27,0,508.75,509.06,505.2,0.9
2019-05-24,0,504.21,508.66,503.7,-0.71
2019-05-23,0,507.81,514.85,507.72,-1.32
2019-05-22,0,514.61,516.73,513.56,0.15
2019-05-21,0,513.85,513.88,506.36,1.52
2019-05-20,0,506.18,514.98,504.01,-1.65
2019-05-17,0,514.66,519.43,512.76,-0.83
2019-05-16,0,518.97,518.97,511.97,1.14
2019-05-15,0,513.14,513.5,508.82,0.66
2019-05-14,0,509.78,509.78,501.31,1.38
2019-05-13,0,502.86,514.25,502.86,-2.29
2019-05-10,0,514.66,514.66,510.88,0.73
2019-05-09,0,510.91,519.76,509.69,-1.79
2019-05-08,0,520.2,525.08,519.4,-0.58
2019-05-07,0,523.22,524.17,519.88,0.34
2019-05-06,0,521.45,523.79,515.39,-0.43
2019-05-03,0,523.68,524.97,517.65,0.73
2019-05-02,0,519.86,524.68,517.61,-0.69
2019-04-30,0,523.49,526.69,522.88,0.27
2019-04-29,0,522.1,524.83,521.55,0.46
2019-04-26,0,519.69,523.93,519.56,-0.98
2019-04-25,0,524.83,527.92,524.03,-0.6
2019-04-24,0,528.01,528.67,525,0.55
2019-04-23,0,525.11,525.45,521.34,0.13
2019-04-18,0,524.45,524.46,520.79,0.19
2019-04-17,0,523.47,523.67,521.36,0.34
2019-04-16,0,521.7,521.72,518.93,0.5
2019-04-15,0,519.1,519.39,516.58,0.39
2019-04-12,0,517.07,521.13,516.96,-0.77
2019-04-11,0,521.07,524.68,520.83,-0.66
2019-04-10,0,524.52,524.61,518.71,0.12
2019-04-09,0,523.88,525.06,520.49,0.58
2019-04-08,0,520.84,524.74,520.5,-0.58
2019-04-05,0,523.86,523.86,516.35,1.44
