Exchange Date,Close,Net,%Chg,Open,Low,High,
05-Feb-2019,"1,797.55",+15.50,+0.87%,"1,785.81","1,785.75","1,798.10",
04-Feb-2019,"1,782.04",+10.12,+0.57%,"1,774.32","1,769.61","1,782.14",
01-Feb-2019,"1,771.92",-0.62,-0.03%,"1,770.00","1,767.42","1,775.21",
31-Jan-2019,"1,772.54",+20.37,+1.16%,"1,760.27","1,760.25","1,773.58",
30-Jan-2019,"1,752.16",+11.48,+0.66%,"1,733.51","1,732.91","1,759.58",
29-Jan-2019,"1,740.68",+0.82,+0.05%,"1,739.99","1,737.15","1,746.46",
28-Jan-2019,"1,739.86",-14.31,-0.82%,"1,751.94","1,731.74","1,752.40",
25-Jan-2019,"1,754.17",-0.12,-0.01%,"1,736.77","1,736.65","1,757.16",
24-Jan-2019,"1,754.29",+14.27,+0.82%,"1,752.02","1,746.40","1,756.06",
23-Jan-2019,"1,740.02",-2.22,-0.13%,"1,738.91","1,730.03","1,747.21",
22-Jan-2019,"1,742.24",-18.38,-1.04%,"1,761.61","1,735.92","1,761.93",
21-Jan-2019,"1,760.62",-0.45,-0.03%,"1,760.10","1,759.26","1,762.11",
18-Jan-2019,"1,761.07",+27.31,+1.58%,"1,739.78","1,739.78","1,762.39",
17-Jan-2019,"1,733.76",+8.31,+0.48%,"1,725.56","1,720.14","1,738.54",
16-Jan-2019,"1,725.45",+5.09,+0.30%,"1,722.45","1,720.67","1,729.38",
15-Jan-2019,"1,720.36",+22.46,+1.32%,"1,706.56","1,705.84","1,720.69",
14-Jan-2019,"1,697.90",-8.89,-0.52%,"1,705.56","1,691.93","1,706.10",
11-Jan-2019,"1,706.79",+4.15,+0.24%,"1,706.01","1,697.22","1,710.47",
10-Jan-2019,"1,702.64",+12.15,+0.72%,"1,698.28","1,686.03","1,702.64",
09-Jan-2019,"1,690.49",-1.64,-0.10%,"1,677.18","1,677.16","1,695.81",
08-Jan-2019,"1,692.13",+18.99,+1.14%,"1,678.53","1,677.93","1,695.93",
07-Jan-2019,"1,673.14",+1.78,+0.11%,"1,659.50","1,659.44","1,680.06",
04-Jan-2019,"1,671.36",+44.62,+2.74%,"1,627.04","1,621.95","1,673.32",
03-Jan-2019,"1,626.74",-31.83,-1.92%,"1,653.04","1,626.33","1,654.65",
02-Jan-2019,"1,658.57",+14.94,+0.91%,"1,662.08","1,638.06","1,662.58",
01-Jan-2019,"1,643.63",+1.02,+0.06%,"1,644.93","1,643.63","1,646.11",
31-Dec-2018,"1,642.61",+6.73,+0.41%,"1,631.68","1,631.21","1,643.62",
28-Dec-2018,"1,635.88",+6.36,+0.39%,"1,629.00","1,627.99","1,650.38",
27-Dec-2018,"1,629.53",-0.90,-0.06%,"1,617.09","1,593.20","1,630.29",
26-Dec-2018,"1,630.43",+50.22,+3.18%,"1,582.23","1,580.48","1,630.43",
25-Dec-2018,"1,580.21",-1.47,-0.09%,"1,586.65","1,579.11","1,586.65",
24-Dec-2018,"1,581.67",-32.62,-2.02%,"1,608.07","1,581.31","1,609.19",
21-Dec-2018,"1,614.30",-13.47,-0.83%,"1,640.35","1,608.81","1,650.99",
20-Dec-2018,"1,627.77",-36.15,-2.17%,"1,651.98","1,619.84","1,652.33",
19-Dec-2018,"1,663.92",-15.64,-0.93%,"1,677.87","1,659.31","1,696.67",
18-Dec-2018,"1,679.56",-7.67,-0.45%,"1,685.17","1,672.87","1,694.31",
17-Dec-2018,"1,687.23",-30.78,-1.79%,"1,712.46","1,681.65","1,713.68",
14-Dec-2018,"1,718.01",-19.87,-1.14%,"1,746.74","1,715.81","1,746.87",
13-Dec-2018,"1,737.88",-0.23,-0.01%,"1,738.84","1,733.27","1,748.29",
12-Dec-2018,"1,738.10",+10.47,+0.61%,"1,719.05","1,719.05","1,752.48",
11-Dec-2018,"1,727.64",+7.84,+0.46%,"1,725.60","1,721.62","1,747.74",
10-Dec-2018,"1,719.80",-7.73,-0.45%,"1,730.23","1,697.57","1,730.38",
07-Dec-2018,"1,727.52",-22.83,-1.30%,"1,749.66","1,723.95","1,763.63",
06-Dec-2018,"1,750.36",-20.29,-1.15%,"1,766.22","1,718.71","1,766.30",
05-Dec-2018,"1,770.65",-7.28,-0.41%,"1,777.44","1,770.16","1,777.46",
04-Dec-2018,"1,777.93",-42.56,-2.34%,"1,821.77","1,776.48","1,821.83",
03-Dec-2018,"1,820.49",+16.37,+0.91%,"1,798.84","1,798.66","1,825.75",
30-Nov-2018,"1,804.11",+17.70,+0.99%,"1,798.19","1,792.87","1,804.19",
29-Nov-2018,"1,786.41",+0.57,+0.03%,"1,786.25","1,779.50","1,793.06",
28-Nov-2018,"1,785.84",+13.98,+0.79%,"1,759.73","1,759.24","1,790.18",
27-Nov-2018,"1,771.86",+6.73,+0.38%,"1,770.86","1,761.12","1,773.02",
26-Nov-2018,"1,765.13",+23.44,+1.35%,"1,743.60","1,742.77","1,765.56",
23-Nov-2018,"1,741.69",+2.39,+0.14%,"1,749.74","1,739.89","1,751.31",
22-Nov-2018,"1,739.30",-4.29,-0.25%,"1,740.09","1,738.34","1,742.32",
21-Nov-2018,"1,743.59",+4.87,+0.28%,"1,734.54","1,731.95","1,752.70",
20-Nov-2018,"1,738.71",-16.26,-0.93%,"1,767.52","1,731.74","1,767.65",
19-Nov-2018,"1,754.97",-24.46,-1.37%,"1,774.95","1,751.23","1,778.75",
16-Nov-2018,"1,779.44",-9.63,-0.54%,"1,774.46","1,768.23","1,783.62",
15-Nov-2018,"1,789.06",+7.01,+0.39%,"1,779.78","1,762.26","1,792.05",
14-Nov-2018,"1,782.05",-13.08,-0.73%,"1,793.14","1,775.56","1,804.11",
13-Nov-2018,"1,795.13",-13.38,-0.74%,"1,795.66","1,790.66","1,809.54",
12-Nov-2018,"1,808.51",-11.81,-0.65%,"1,837.02","1,806.34","1,838.20",
09-Nov-2018,"1,820.33",-12.52,-0.68%,"1,834.66","1,812.13","1,835.03",
08-Nov-2018,"1,832.84",+8.22,+0.45%,"1,833.27","1,825.35","1,839.04",
07-Nov-2018,"1,824.62",+29.89,+1.67%,"1,795.20","1,794.98","1,824.62",
06-Nov-2018,"1,794.73",+5.60,+0.31%,"1,786.49","1,786.44","1,795.16",
05-Nov-2018,"1,789.13",+0.19,+0.01%,"1,786.13","1,781.04","1,792.03",
02-Nov-2018,"1,788.94",-0.25,-0.01%,"1,793.45","1,779.74","1,807.77",
01-Nov-2018,"1,789.18",+1.41,+0.08%,"1,772.08","1,771.21","1,790.94",
31-Oct-2018,"1,787.77",+27.21,+1.55%,"1,764.87","1,764.79","1,797.30",
30-Oct-2018,"1,760.56",+23.07,+1.33%,"1,741.17","1,738.11","1,760.81",
29-Oct-2018,"1,737.49",-0.87,-0.05%,"1,743.41","1,722.19","1,768.12",
26-Oct-2018,"1,738.36",-25.56,-1.45%,"1,760.20","1,721.27","1,761.57",
25-Oct-2018,"1,763.91",+18.12,+1.04%,"1,748.39","1,739.09","1,770.84",
24-Oct-2018,"1,745.79",-27.60,-1.56%,"1,785.72","1,744.75","1,787.55",
23-Oct-2018,"1,773.39",-17.97,-1.00%,"1,790.35","1,751.84","1,790.38",
22-Oct-2018,"1,791.36",+0.06,+0.00%,"1,799.51","1,788.72","1,803.49",
19-Oct-2018,"1,791.30",-11.42,-0.63%,"1,791.85","1,788.33","1,805.14",
18-Oct-2018,"1,802.72",-14.40,-0.79%,"1,822.68","1,796.57","1,824.76",
17-Oct-2018,"1,817.11",+10.14,+0.56%,"1,818.23","1,804.83","1,823.22",
16-Oct-2018,"1,806.97",+31.81,+1.79%,"1,775.85","1,775.01","1,807.73",
15-Oct-2018,"1,775.16",-9.50,-0.53%,"1,781.61","1,772.65","1,785.12",
12-Oct-2018,"1,784.66",+20.71,+1.17%,"1,769.92","1,768.35","1,790.35",
11-Oct-2018,"1,763.95",-49.82,-2.75%,"1,801.98","1,759.73","1,801.98",
10-Oct-2018,"1,813.78",-47.54,-2.55%,"1,858.37","1,812.99","1,859.70",
09-Oct-2018,"1,861.32",-4.27,-0.23%,"1,866.52","1,855.93","1,868.33",
08-Oct-2018,"1,865.58",-1.48,-0.08%,"1,872.91","1,856.92","1,872.93",
05-Oct-2018,"1,867.07",-13.78,-0.73%,"1,878.46","1,860.38","1,878.78",
04-Oct-2018,"1,880.85",-21.92,-1.15%,"1,893.83","1,872.52","1,895.19",
03-Oct-2018,"1,902.77",+11.54,+0.61%,"1,902.56","1,899.59","1,909.04",
02-Oct-2018,"1,891.23",+0.95,+0.05%,"1,895.04","1,888.20","1,896.91",
01-Oct-2018,"1,890.28",+8.82,+0.47%,"1,886.32","1,884.54","1,896.93",
28-Sep-2018,"1,881.46",+0.96,+0.05%,"1,885.51","1,878.01","1,887.07",
27-Sep-2018,"1,880.50",+15.36,+0.82%,"1,880.81","1,874.98","1,885.81",
26-Sep-2018,"1,865.14",+1.06,+0.06%,"1,867.85","1,864.70","1,876.32",
25-Sep-2018,"1,864.08",-2.94,-0.16%,"1,861.46","1,861.15","1,867.77",
24-Sep-2018,"1,867.02",-5.50,-0.29%,"1,872.43","1,863.80","1,872.49",
21-Sep-2018,"1,872.52",+7.81,+0.42%,"1,870.51","1,870.47","1,875.88",
20-Sep-2018,"1,864.70",-1.08,-0.06%,"1,850.31","1,849.50","1,867.20",
19-Sep-2018,"1,865.78",+3.56,+0.19%,"1,862.77","1,862.45","1,868.34",
18-Sep-2018,"1,862.22",+12.94,+0.70%,"1,851.40","1,851.40","1,864.16",
17-Sep-2018,"1,849.28",-13.96,-0.75%,"1,853.41","1,848.38","1,856.17",
14-Sep-2018,"1,863.25",+12.90,+0.70%,"1,861.15","1,858.63","1,865.52",
13-Sep-2018,"1,850.35",-1.60,-0.09%,"1,842.85","1,842.82","1,854.01",
12-Sep-2018,"1,851.95",+1.30,+0.07%,"1,848.52","1,845.93","1,854.34",
11-Sep-2018,"1,850.65",+2.28,+0.12%,"1,846.18","1,839.60","1,852.34",
10-Sep-2018,"1,848.37",-2.21,-0.12%,"1,842.92","1,841.86","1,853.19",
07-Sep-2018,"1,850.58",+5.63,+0.30%,"1,855.79","1,845.41","1,856.47",
06-Sep-2018,"1,844.96",-6.25,-0.34%,"1,851.96","1,840.49","1,853.87",
05-Sep-2018,"1,851.21",-16.35,-0.88%,"1,860.32","1,846.08","1,860.35",
04-Sep-2018,"1,867.56",-2.36,-0.13%,"1,876.03","1,861.97","1,876.03",
03-Sep-2018,"1,869.92",-5.66,-0.30%,"1,869.02","1,867.93","1,869.92",
31-Aug-2018,"1,875.59",+6.21,+0.33%,"1,880.43","1,869.82","1,881.62",
30-Aug-2018,"1,869.38",-2.09,-0.11%,"1,879.21","1,867.33","1,879.39",
29-Aug-2018,"1,871.47",+4.97,+0.27%,"1,864.04","1,862.70","1,873.49",
28-Aug-2018,"1,866.50",-0.37,-0.02%,"1,865.56","1,864.29","1,870.87",
27-Aug-2018,"1,866.87",+6.78,+0.36%,"1,852.29","1,852.03","1,868.24",
24-Aug-2018,"1,860.09",-2.81,-0.15%,"1,848.48","1,847.71","1,861.07",
23-Aug-2018,"1,862.90",+3.64,+0.20%,"1,868.60","1,860.19","1,868.66",
22-Aug-2018,"1,859.26",-0.70,-0.04%,"1,858.20","1,857.06","1,862.11",
21-Aug-2018,"1,859.96",-8.88,-0.48%,"1,856.65","1,856.01","1,866.43",
20-Aug-2018,"1,868.85",-0.63,-0.03%,"1,863.10","1,862.46","1,871.45",
17-Aug-2018,"1,869.48",-3.97,-0.21%,"1,863.01","1,860.30","1,872.63",
16-Aug-2018,"1,873.45",+8.25,+0.44%,"1,859.64","1,857.94","1,876.98",
15-Aug-2018,"1,865.20",-19.27,-1.02%,"1,883.07","1,857.34","1,883.10",
14-Aug-2018,"1,884.47",+19.57,+1.05%,"1,876.25","1,875.98","1,885.73",
13-Aug-2018,"1,864.90",-10.50,-0.56%,"1,873.22","1,862.93","1,874.95",
10-Aug-2018,"1,875.40",-1.82,-0.10%,"1,894.17","1,871.19","1,894.20",
09-Aug-2018,"1,877.22",+11.45,+0.61%,"1,879.46","1,874.74","1,881.23",
08-Aug-2018,"1,865.77",-2.68,-0.14%,"1,866.42","1,862.46","1,868.38",
07-Aug-2018,"1,868.45",+1.10,+0.06%,"1,860.26","1,860.23","1,871.95",
06-Aug-2018,"1,867.35",+3.95,+0.21%,"1,864.67","1,859.81","1,868.50",
03-Aug-2018,"1,863.40",+9.16,+0.49%,"1,855.70","1,854.20","1,863.40",
02-Aug-2018,"1,854.24",+10.56,+0.57%,"1,855.84","1,841.45","1,856.09",
01-Aug-2018,"1,843.68",+2.00,+0.11%,"1,847.28","1,841.22","1,850.03",
31-Jul-2018,"1,841.68",+6.19,+0.34%,"1,837.01","1,835.28","1,845.03",
30-Jul-2018,"1,835.49",-14.31,-0.77%,"1,841.71","1,833.71","1,843.18",
27-Jul-2018,"1,849.79",-7.37,-0.40%,"1,854.46","1,845.60","1,860.03",
26-Jul-2018,"1,857.16",+13.92,+0.75%,"1,861.05","1,855.67","1,862.97",
25-Jul-2018,"1,843.25",+2.20,+0.12%,"1,833.95","1,831.33","1,846.38",
24-Jul-2018,"1,841.04",+10.90,+0.60%,"1,831.39","1,830.36","1,846.93",
23-Jul-2018,"1,830.14",+4.59,+0.25%,"1,831.42","1,825.11","1,832.64",
20-Jul-2018,"1,825.55",-8.35,-0.46%,"1,823.67","1,821.27","1,829.30",
19-Jul-2018,"1,833.89",-6.83,-0.37%,"1,841.36","1,831.10","1,842.65",
18-Jul-2018,"1,840.72",+6.81,+0.37%,"1,836.96","1,834.84","1,841.86",
17-Jul-2018,"1,833.91",+12.42,+0.68%,"1,829.80","1,824.61","1,834.74",
16-Jul-2018,"1,821.49",-5.30,-0.29%,"1,823.62","1,819.41","1,825.09",
13-Jul-2018,"1,826.79",+1.03,+0.06%,"1,823.21","1,821.28","1,828.27",
12-Jul-2018,"1,825.76",+11.77,+0.65%,"1,811.45","1,811.27","1,825.76",
11-Jul-2018,"1,814.00",-5.00,-0.27%,"1,829.06","1,809.27","1,829.26",
10-Jul-2018,"1,818.99",+5.09,+0.28%,"1,815.36","1,813.37","1,820.24",
09-Jul-2018,"1,813.90",+14.20,+0.79%,"1,799.61","1,799.58","1,813.90",
06-Jul-2018,"1,799.70",+6.39,+0.36%,"1,785.21","1,784.62","1,801.03",
05-Jul-2018,"1,793.31",+6.66,+0.37%,"1,781.70","1,779.87","1,793.31",
04-Jul-2018,"1,786.65",+0.25,+0.01%,"1,786.97","1,785.41","1,788.33",
03-Jul-2018,"1,786.40",-2.48,-0.14%,"1,787.80","1,785.50","1,797.16",
02-Jul-2018,"1,788.88",+0.57,+0.03%,"1,794.99","1,777.78","1,795.19",
29-Jun-2018,"1,788.32",-9.58,-0.53%,"1,779.71","1,778.51","1,799.25",
28-Jun-2018,"1,797.89",+0.54,+0.03%,"1,793.47","1,786.50","1,800.08",
27-Jun-2018,"1,797.35",+3.95,+0.22%,"1,806.96","1,795.70","1,818.58",
26-Jun-2018,"1,793.40",+11.16,+0.63%,"1,790.79","1,789.33","1,796.41",
25-Jun-2018,"1,782.24",-32.34,-1.78%,"1,808.38","1,776.12","1,808.48",
22-Jun-2018,"1,814.58",-0.71,-0.04%,"1,805.35","1,805.20","1,818.96",
21-Jun-2018,"1,815.29",-15.09,-0.82%,"1,824.66","1,813.45","1,825.80",
20-Jun-2018,"1,830.38",+8.29,+0.46%,"1,825.51","1,824.07","1,833.94",
19-Jun-2018,"1,822.09",-7.03,-0.38%,"1,834.64","1,812.93","1,835.60",
18-Jun-2018,"1,829.11",-9.56,-0.52%,"1,834.76","1,820.42","1,834.76",
15-Jun-2018,"1,838.68",-13.16,-0.71%,"1,842.11","1,831.77","1,843.54",
14-Jun-2018,"1,851.84",+36.42,+2.01%,"1,850.36","1,846.90","1,853.83",
13-Jun-2018,"1,815.42",-11.50,-0.63%,"1,818.65","1,813.33","1,822.91",
12-Jun-2018,"1,826.92",+7.03,+0.39%,"1,825.49","1,822.51","1,828.91",
11-Jun-2018,"1,819.89",+3.00,+0.17%,"1,814.65","1,814.35","1,822.44",
08-Jun-2018,"1,816.89",+4.93,+0.27%,"1,815.82","1,809.18","1,817.09",
07-Jun-2018,"1,811.95",-2.99,-0.16%,"1,811.64","1,807.74","1,816.61",
06-Jun-2018,"1,814.95",+6.16,+0.34%,"1,802.67","1,802.34","1,814.95",
05-Jun-2018,"1,808.79",-5.08,-0.28%,"1,810.90","1,805.84","1,812.15",
04-Jun-2018,"1,813.87",+4.97,+0.27%,"1,804.67","1,804.67","1,816.44",
01-Jun-2018,"1,808.90",+18.56,+1.04%,"1,794.46","1,793.21","1,810.14",
31-May-2018,"1,790.35",-10.89,-0.60%,"1,799.16","1,787.98","1,803.43",
30-May-2018,"1,801.24",-4.33,-0.24%,"1,784.92","1,781.98","1,804.17",
29-May-2018,"1,805.57",-7.50,-0.41%,"1,826.22","1,800.44","1,827.02",
28-May-2018,"1,813.07",+1.22,+0.07%,"1,816.20","1,812.65","1,819.06",
25-May-2018,"1,811.85",+4.75,+0.26%,"1,816.87","1,809.30","1,819.16",
24-May-2018,"1,807.10",-7.96,-0.44%,"1,811.69","1,797.90","1,813.13",
23-May-2018,"1,815.06",+7.64,+0.42%,"1,820.23","1,804.53","1,820.42",
22-May-2018,"1,807.42",+0.19,+0.01%,"1,810.83","1,806.63","1,815.98",
21-May-2018,"1,807.23",+6.12,+0.34%,"1,798.38","1,796.44","1,810.01",
18-May-2018,"1,801.11",-1.28,-0.07%,"1,805.28","1,798.50","1,806.65",
17-May-2018,"1,802.39",+4.32,+0.24%,"1,802.13","1,798.33","1,807.05",
16-May-2018,"1,798.07",+7.09,+0.40%,"1,794.55","1,792.34","1,801.11",
15-May-2018,"1,790.98",-0.28,-0.02%,"1,803.03","1,785.57","1,803.47",
14-May-2018,"1,791.26",+6.00,+0.34%,"1,787.76","1,787.57","1,795.87",
11-May-2018,"1,785.26",+2.73,+0.15%,"1,780.24","1,780.24","1,787.66",
10-May-2018,"1,782.53",+2.08,+0.12%,"1,770.92","1,770.61","1,785.92",
09-May-2018,"1,780.45",+14.24,+0.81%,"1,768.72","1,765.73","1,781.92",
08-May-2018,"1,766.21",+7.09,+0.40%,"1,768.47","1,760.34","1,769.68",
07-May-2018,"1,759.12",+11.80,+0.68%,"1,753.83","1,752.45","1,763.82",
04-May-2018,"1,747.32",+19.30,+1.12%,"1,733.66","1,725.75","1,751.27",
03-May-2018,"1,728.02",-9.80,-0.56%,"1,732.17","1,713.60","1,734.28",
02-May-2018,"1,737.82",+0.33,+0.02%,"1,744.08","1,735.65","1,750.01",
01-May-2018,"1,737.49",+9.82,+0.57%,"1,739.42","1,727.18","1,739.60",
30-Apr-2018,"1,727.67",-0.61,-0.04%,"1,735.84","1,727.37","1,740.84",
27-Apr-2018,"1,728.28",-0.87,-0.05%,"1,725.81","1,722.84","1,730.66",
26-Apr-2018,"1,729.15",+21.16,+1.24%,"1,716.75","1,715.80","1,732.36",
25-Apr-2018,"1,707.99",+6.02,+0.35%,"1,712.39","1,696.97","1,712.41",
24-Apr-2018,"1,701.98",-16.07,-0.94%,"1,714.89","1,697.10","1,721.26",
23-Apr-2018,"1,718.04",+9.01,+0.53%,"1,719.40","1,712.79","1,722.71",
20-Apr-2018,"1,709.03",-5.10,-0.30%,"1,719.76","1,705.47","1,720.29",
19-Apr-2018,"1,714.14",-2.46,-0.14%,"1,720.61","1,708.35","1,721.69",
18-Apr-2018,"1,716.60",+5.66,+0.33%,"1,711.61","1,711.53","1,720.03",
17-Apr-2018,"1,710.94",+14.54,+0.86%,"1,698.05","1,697.64","1,714.28",
16-Apr-2018,"1,696.40",+2.03,+0.12%,"1,687.91","1,687.79","1,700.07",
13-Apr-2018,"1,694.37",-2.09,-0.12%,"1,697.17","1,690.65","1,704.71",
12-Apr-2018,"1,696.46",+12.23,+0.73%,"1,688.98","1,686.23","1,700.89",
11-Apr-2018,"1,684.24",-7.60,-0.45%,"1,691.09","1,682.34","1,691.26",
10-Apr-2018,"1,691.84",+18.67,+1.12%,"1,668.85","1,668.71","1,695.38",
09-Apr-2018,"1,673.17",+1.65,+0.10%,"1,666.62","1,666.38","1,689.22",
06-Apr-2018,"1,671.52",-28.68,-1.69%,"1,695.20","1,665.52","1,695.93",
05-Apr-2018,"1,700.19",+21.20,+1.26%,"1,685.45","1,684.91","1,703.87",
04-Apr-2018,"1,679.00",+9.10,+0.55%,"1,669.72","1,651.06","1,680.52",
03-Apr-2018,"1,669.89",+12.54,+0.76%,"1,660.00","1,654.07","1,671.61",
02-Apr-2018,"1,657.35",-20.14,-1.20%,"1,680.93","1,647.28","1,682.17",
30-Mar-2018,"1,677.50",-1.66,-0.10%,"1,677.63","1,677.19","1,678.75",
29-Mar-2018,"1,679.15",+15.25,+0.92%,"1,662.41","1,662.24","1,685.87",
28-Mar-2018,"1,663.90",+6.32,+0.38%,"1,671.07","1,656.77","1,673.69",
27-Mar-2018,"1,657.57",-5.45,-0.33%,"1,668.73","1,652.07","1,681.93",
26-Mar-2018,"1,663.02",+14.13,+0.86%,"1,636.90","1,634.85","1,664.07",
23-Mar-2018,"1,648.89",-36.43,-2.16%,"1,679.44","1,648.31","1,679.44",
22-Mar-2018,"1,685.32",-24.46,-1.43%,"1,718.32","1,684.93","1,720.72",
21-Mar-2018,"1,709.79",-14.81,-0.86%,"1,710.44","1,709.62","1,721.68",
20-Mar-2018,"1,724.59",+13.42,+0.78%,"1,723.91","1,721.63","1,727.16",
19-Mar-2018,"1,711.18",-25.66,-1.48%,"1,730.85","1,704.63","1,731.06",
16-Mar-2018,"1,736.84",+2.98,+0.17%,"1,735.42","1,734.62","1,741.32",
15-Mar-2018,"1,733.86",+7.62,+0.44%,"1,734.94","1,731.35","1,741.21",
14-Mar-2018,"1,726.24",-4.81,-0.28%,"1,734.08","1,724.88","1,739.33",
13-Mar-2018,"1,731.06",-15.83,-0.91%,"1,739.39","1,728.18","1,746.98",
12-Mar-2018,"1,746.89",+0.18,+0.01%,"1,742.91","1,742.91","1,752.27",
09-Mar-2018,"1,746.71",+20.24,+1.17%,"1,726.65","1,725.81","1,746.72",
08-Mar-2018,"1,726.47",+21.69,+1.27%,"1,719.14","1,719.14","1,726.77",
07-Mar-2018,"1,704.78",-2.82,-0.17%,"1,707.23","1,695.34","1,707.53",
06-Mar-2018,"1,707.60",-0.20,-0.01%,"1,698.29","1,698.26","1,709.94",
05-Mar-2018,"1,707.80",+11.08,+0.65%,"1,695.25","1,687.06","1,709.92",
02-Mar-2018,"1,696.72",-7.03,-0.41%,"1,700.89","1,679.98","1,700.90",
01-Mar-2018,"1,703.75",-33.30,-1.92%,"1,726.08","1,698.05","1,726.15",
28-Feb-2018,"1,737.05",-13.06,-0.75%,"1,755.90","1,736.74","1,758.57",
27-Feb-2018,"1,750.11",-3.44,-0.20%,"1,766.59","1,750.07","1,770.51",
26-Feb-2018,"1,753.54",+11.98,+0.69%,"1,737.72","1,737.59","1,754.91",
23-Feb-2018,"1,741.57",+24.33,+1.42%,"1,723.08","1,722.03","1,741.57",
22-Feb-2018,"1,717.24",-7.53,-0.44%,"1,716.13","1,710.65","1,728.52",
21-Feb-2018,"1,724.77",+1.17,+0.07%,"1,730.13","1,723.13","1,743.59",
20-Feb-2018,"1,723.60",+2.03,+0.12%,"1,731.63","1,719.44","1,732.01",
19-Feb-2018,"1,721.57",-1.99,-0.12%,"1,721.84","1,720.91","1,725.88",
16-Feb-2018,"1,723.56",+19.49,+1.14%,"1,719.42","1,718.68","1,731.71",
15-Feb-2018,"1,704.07",+12.35,+0.73%,"1,685.89","1,685.85","1,705.69",
14-Feb-2018,"1,691.72",+6.95,+0.41%,"1,670.92","1,664.87","1,694.45",
13-Feb-2018,"1,684.77",-4.19,-0.25%,"1,681.69","1,675.48","1,686.70",
12-Feb-2018,"1,688.96",+12.43,+0.74%,"1,668.75","1,668.34","1,696.10",
09-Feb-2018,"1,676.53",+6.45,+0.39%,"1,671.48","1,642.77","1,683.65",
08-Feb-2018,"1,670.08",-43.41,-2.53%,"1,714.41","1,669.68","1,717.32",
07-Feb-2018,"1,713.49",+17.57,+1.04%,"1,712.87","1,711.94","1,732.23",
06-Feb-2018,"1,695.91",-5.09,-0.30%,"1,699.30","1,660.12","1,699.30",
05-Feb-2018,"1,701.00",-41.81,-2.40%,"1,755.02","1,698.59","1,755.63",
02-Feb-2018,"1,742.81",-26.08,-1.47%,"1,776.80","1,742.73","1,777.28",
01-Feb-2018,"1,768.90",-13.09,-0.73%,"1,767.77","1,765.19","1,773.91",
31-Jan-2018,"1,781.99",-3.58,-0.20%,"1,782.71","1,775.65","1,788.75",
30-Jan-2018,"1,785.57",-18.99,-1.05%,"1,802.29","1,784.14","1,802.41",
29-Jan-2018,"1,804.56",-6.33,-0.35%,"1,815.93","1,804.50","1,817.05",
26-Jan-2018,"1,810.88",+8.23,+0.46%,"1,791.98","1,791.98","1,810.88",
25-Jan-2018,"1,802.65",+3.29,+0.18%,"1,801.52","1,793.08","1,806.82",
24-Jan-2018,"1,799.37",-14.13,-0.78%,"1,797.69","1,795.17","1,807.58",
23-Jan-2018,"1,813.50",+1.91,+0.11%,"1,806.19","1,806.08","1,814.47",
22-Jan-2018,"1,811.59",+5.21,+0.29%,"1,801.47","1,799.48","1,811.63",
19-Jan-2018,"1,806.38",+11.24,+0.63%,"1,798.09","1,797.78","1,806.38",
18-Jan-2018,"1,795.15",-10.45,-0.58%,"1,794.88","1,793.36","1,798.39",
17-Jan-2018,"1,805.59",+20.46,+1.15%,"1,796.97","1,793.79","1,807.85",
16-Jan-2018,"1,785.14",-4.23,-0.24%,"1,789.33","1,783.80","1,797.06",
15-Jan-2018,"1,789.36",-4.08,-0.23%,"1,785.20","1,784.61","1,789.98",
12-Jan-2018,"1,793.44",-11.72,-0.65%,"1,782.65","1,781.41","1,796.13",
11-Jan-2018,"1,805.16",-5.04,-0.28%,"1,795.90","1,793.62","1,805.39",
10-Jan-2018,"1,810.20",-1.09,-0.06%,"1,809.77","1,804.71","1,812.98",
09-Jan-2018,"1,811.29",+7.73,+0.43%,"1,807.55","1,807.55","1,814.46",
08-Jan-2018,"1,803.56",+10.58,+0.59%,"1,802.75","1,799.22","1,803.56",
05-Jan-2018,"1,792.98",+17.26,+0.97%,"1,781.67","1,781.65","1,793.35",
04-Jan-2018,"1,775.72",+6.11,+0.35%,"1,761.13","1,760.93","1,778.22",
03-Jan-2018,"1,769.60",+14.58,+0.83%,"1,761.79","1,761.06","1,770.06",
02-Jan-2018,"1,755.02",+3.29,+0.19%,"1,744.46","1,743.96","1,755.52",
01-Jan-2018,"1,751.73",-1.73,-0.10%,"1,750.80","1,750.80","1,751.73",
29-Dec-2017,"1,753.46",-10.96,-0.62%,"1,756.48","1,752.62","1,760.93",
28-Dec-2017,"1,764.42",-5.06,-0.29%,"1,761.81","1,761.56","1,764.82",
27-Dec-2017,"1,769.48",-0.89,-0.05%,"1,766.37","1,766.21","1,771.03",
26-Dec-2017,"1,770.37",+0.96,+0.05%,"1,771.99","1,769.57","1,772.14",
25-Dec-2017,"1,769.41",-1.34,-0.08%,"1,769.82","1,769.41","1,771.03",
22-Dec-2017,"1,770.75",+1.37,+0.08%,"1,772.47","1,769.02","1,773.01",
21-Dec-2017,"1,769.38",+3.91,+0.22%,"1,764.35","1,762.37","1,772.87",
20-Dec-2017,"1,765.47",-5.39,-0.30%,"1,767.67","1,764.30","1,770.90",
19-Dec-2017,"1,770.86",-15.07,-0.84%,"1,776.23","1,770.86","1,777.93",
18-Dec-2017,"1,785.93",+11.31,+0.64%,"1,769.82","1,769.66","1,787.70",
15-Dec-2017,"1,774.63",+10.56,+0.60%,"1,768.21","1,765.78","1,776.10",
